ticker;price;p_e;p_b;dividend_yield;roe;roa;net_margin;debt_equity;revenue;net_income;volume;sector;industry;market_cap;eps;total_assets;total_equity;bvps;ebitda;valuation_graham;valuation_bazin;valuation_dcf;magic_roc;magic_yield;target_price;upside;category;roc_rank;yield_rank;magic_score;expected_return
CMIG4;11.27;6.514451;1.1160626;1131.0;17.038;5.9270002;11.1549996;0.69259;43369594880.0;4837706240.0;15975446.0;Utilities;Utilities - Regulated Electric;32239886336.0;1.73;0;0;10.098;7750017024.0;19.82585811509807;2124.395;25.019465696716413;0;0.24038599091914614;22.42266190590724;98.95884566022397;SMALL_CAP;44.5;34.0;78.5;-8.249398500232225
FRAS3;22.5;25.0;2.5366404;333.0;11.966000000000001;7.782;5.0430004;0.64191;5490877952.0;276895008.0;299768.0;Consumer Cyclical;Auto Parts;6240039936.0;0.9;0;0;8.87;951942016.0;13.402145350651887;1248.75;13.015907009852468;0;0.15255383391187322;13.209026180252177;-41.293216976656986;SMALL_CAP;44.5;59.0;103.5;-8.27983584817629
LEVE3;32.94;6.7224483;5.1825047;880.0000000000001;67.697;13.824000999999999;12.3050004;1.4199199999999998;5396482048.0;664049024.0;400637.0;Consumer Cyclical;Auto Parts;4464654848.0;4.9;0;0;6.356;939804032.0;26.471664095783627;4831.200000000001;70.86438260919678;0;0.2104986978827708;48.6680233524902;47.74749044471829;SMALL_CAP;44.5;39.0;83.5;-8.422659338503546
B3SA3;17.26;18.76087;4.7378535;364.0;26.738;9.244;46.965;0.85236;10553692160.0;4956510208.0;37618755.0;Financial Services;Financial Data & Stock Exchanges;86487195648.0;0.92;0;0;3.643;7168355840.0;8.683898893930076;1047.1066666666668;13.305149387849191;0;0.08288343478235749;10.994524140889634;-36.300555383026456;SMALL_CAP;44.5;71.0;115.5;-8.471489475646765
RENT3;44.9;21.690823;1.8689644;482.0;8.53;6.260000000000001;5.132;1.66089;43926667264.0;2254121984.0;9960562.0;Industrials;Rental & Leasing Services;49187991552.0;2.07;0;0;24.024;8542895104.0;33.450228698769756;3606.9666666666667;29.936586122660675;0;0.17367846977384144;31.693407410715217;-29.413346524019556;SMALL_CAP;44.5;48.0;92.5;-8.480115445356137
WEGE3;43.31;28.873335;10.433631;94.0;32.525003000000005;11.8030004;15.642999;0.25503;40193851392.0;6287370240.0;7438664.0;Industrials;Electrical Equipment & Parts;181721399296.0;1.5;0;0;4.151;8574243840.0;11.836226172222293;678.5233333333333;21.693178349754113;0;0.04718345705688572;16.7647022609882;-61.2913824498079;SMALL_CAP;44.5;75.0;119.5;-8.541316015279005
TGMA3;31.75;8.795014;2.2980602;1409.0;25.372;13.944999999999999;10.319999600000001;0.21119;2306350080.0;238014000.0;452138.0;Industrials;Trucking;2093524224.0;3.61;0;0;13.816;325100992.0;33.49932238120646;7455.958333333334;52.20824922840823;0;0.155288860894499;42.853785804807345;34.97255371592865;SMALL_CAP;44.5;57.0;101.5;-8.66173582656954
VALE3;83.59;25.17771;1.8642253;830.0000000000001;6.839000400000001;8.1870005;7.2620004;0.57146;214864003072.0;15603000320.0;20844837.0;Basic Materials;Other Industrial Metals & Mining;356356751360.0;3.32;0;0;44.839;77895000064.0;57.874634340097565;11563.283333333336;48.01423474745576;0;0.21858713148192507;52.944434543776666;-36.66176032566496;SMALL_CAP;44.5;36.0;80.5;-8.743357390541327
SHUL4;5.0;6.4935064;1.1890607;1131.0;18.205;4.478;14.427000000000001;0.54688;1892782976.0;273072992.0;514267.0;Consumer Cyclical;Auto Parts;1782771072.0;0.77;0;0;4.205;288863008.0;8.535316338601634;942.5000000000001;11.13583155287378;0;0.16203034283921788;9.835573945737707;96.71147891475414;SMALL_CAP;44.5;53.0;97.5;-8.810708592040504
IGTI11;26.68;163.68098;1.6208992;261.0;15.360999999999999;6.822;46.591;0.8098099999999999;1529512960.0;712611008.0;2144096.0;Real Estate;Real Estate Services;0.0;0.163;0;0;16.46;1142108032.0;7.76962354300387;1160.58;2.3573253806732803;0;0.0;5.063474461838575;-81.0214600380863;SMALL_CAP;44.5;82.0;126.5;-9.043609192828773
